"id","image_url","purchase_url","brand","info","retailer","created_at","updated_at","name","price","price_label","unbranded_name","view_count","alt_image_url_1","alt_image_url_2","alt_image_url_3","clothing_type","gender","in_stock","product_source","sale_price","sale_price_label","sale_price_range_label","is_verified","audiences","categories","age","raw_categories","colors","range","n"
"2000000155087","products/2000000155087.jpg","https://click.linksynergy.com/link?id=9sWLFDwBVak&offerid=582753.573047&type=15&murl=https%3A%2F%2Fstockx.com%2Fnike-sf-air-force-1-mid-team-orange","Nike","SF Air Force 1 Mid Team Orange","StockX","2019-12-30 18:57:43.611788+00","2020-01-09 18:14:01.388778+00","SF Air Force 1 Mid Team Orange","73.00",,"SF Air Force 1 Mid Team Orange","0","","","",,"male","true","rakuten",,,,"true",,"{men_shoe,men_all,men_sneakers}",,,"{orange,grey,red}","3","16"
"2000000746244","products/2000000746244.jpg","https://prf.hn/click/camref:1011l45uW/creativeref:1011l19360/destination:https://www.farfetch.com/shopping/men/emporio-armani-logo-print-t-shirt-item-14052257.aspx?fsb=1","Emporio Armani","Black cotton logo print T-shirt from Emporio Armani featuring a round neck, short sleeves, a straight fit and a straight hem.","Farfetch","2019-12-30 18:13:44.41256+00","2020-01-09 00:16:19.616577+00","Emporio Armani - logo print T-shirt - men - Cotton - XXL, M, XL, XS, S, L - Black","89.00",,"Emporio Armani - logo print T-shirt - men - Cotton - XXL, M, XL, XS, S, L - Black","0","","","",,"male","true","rakuten","84.00",,,"true",,"",,,"{black}","3","17"
"2000000197475","products/2000000197475.jpg","https://click.linksynergy.com/link?id=9sWLFDwBVak&offerid=648401.193623373795&type=15&murl=https%3A%2F%2Fwww.bloomingdales.com%2Fshop%2Fproduct%2Fcalvin-klein-lace-trim-blouse%3FID%3D3452000%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-n-_-n-_-n","Calvin Klein","Calvin Klein Lace-Trim Blouse-Women","Bloomingdale's","2019-11-11 21:22:05.649062+00","2019-12-11 23:39:11.195145+00","Calvin Klein Lace-Trim Blouse","79.50",,"Calvin Klein Lace-Trim Blouse","0","","","",,"female","true","rakuten",,,,"true",,"{women_clothing,women_all,women_tops}",,,"{black}","3","18"
"2000000036660","products/2000000036660.jpg","https://click.linksynergy.com/link?id=9sWLFDwBVak&offerid=357944.24922783&type=15&murl=https%3A%2F%2Fshop.nordstrom.com%2FS%2F5374020%3Futm_source%3Drakuten%26utm_medium%3Daffiliate%26utm_campaign%3Ddatafeed%26utm_content%3DWomen%3ASleepwear%3ANightgown%26utm_term%3D5904697%26utm_channel%3Daffiliate_ret_p%26sp_source%3Drakuten%26sp_campaign%3Ddatafeed","THE WHITE COMPANY","Gathered eyelash lace veils the back of this racerback-style chemise cut from dreamy soft jersey. Style Name: The White Company Lace Back Chemise. Style Number: 5904697. Available in stores.","NORDSTROM","2019-11-21 18:13:01.119194+00","2019-12-11 22:42:31.195577+00","Women's The White Company Lace Back Chemise","69.00",,"Women's The White Company Lace Back Chemise","0","","","",,"female","true","rakuten","69.00",,,"true",,"{women_clothing,women_all,women_intimates}",,,"{black}","3","19"
"2000000984749","products/2000000984749.jpg","https://prf.hn/click/camref:1011l45uW/creativeref:1011l19360/destination:https://www.farfetch.com/shopping/kids/msgm-kids-embroidered-logo-track-pants-item-14837708.aspx?fsb=1","Msgm Kids","Grey cotton embroidered logo track pants from MSGM Kids featuring a mid-rise, an elasticated waistband with a drawstring fastening,  side slit pockets, ribbed cuffs, a regular length and a green palm tree print to the left leg.","Farfetch","2019-12-30 18:48:31.916645+00","2020-01-09 17:41:30.986392+00","Msgm Kids - embroidered logo track pants - kids - Cotton - 8 yrs, 10 yrs, 12 yrs - Grey","78.00",,"Msgm Kids - embroidered logo track pants - kids - Cotton - 8 yrs, 10 yrs, 12 yrs - Grey","0","","","",,"unisex","true","rakuten","78.00",,,"true",,"{women_clothing,women_all,women_activewear,men_clothing,men_all,men_activewear}",,,"{grey}","3","20"
"2000000368239","products/2000000368239.jpg","https://click.linksynergy.com/link?id=9sWLFDwBVak&offerid=648401.810044024203&type=15&murl=https%3A%2F%2Fwww.bloomingdales.com%2Fshop%2Fproduct%2Fjuliska-amalia-light-body-red-wine-glass%3FID%3D1077844%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-n-_-n-_-n","Juliska","Artful mouthblown glassware by Juliska is designed to perfectly showcase the rich fruit and sweetness of wines like Pinot Noir, Shiraz, and Rhone.","Bloomingdale's","2019-11-11 21:42:31.211479+00","2019-12-12 19:38:50.033064+00","Juliska Amalia Light Body Red Wine Glass","68.00",,"Juliska Amalia Light Body Red Wine Glass","0","","","",,"unisex",,"rakuten",,,,"false",,"{men_eyewear,women_all,women_bag,women_shoulder_bags,men_all,men_accessory}",,,"{grey}","3","21"
"2000000277199","products/2000000277199.jpg","https://click.linksynergy.com/link?id=9sWLFDwBVak&offerid=648401.655789020109&type=15&murl=https%3A%2F%2Fwww.bloomingdales.com%2Fshop%2Fproduct%2Fargento-vivo-seamless-medium-hinge-hoop-earrings%3FID%3D3107390%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-n-_-n-_-n","Argento Vivo","Argento Vivo Seamless Medium Hinge Hoop Earrings-Jewelry & Accessories","Bloomingdale's","2019-11-21 18:28:46.243614+00","2019-12-12 22:13:51.475344+00","Argento Vivo Seamless Medium Hinge Hoop Earrings","78.00",,"Argento Vivo Seamless Medium Hinge Hoop Earrings","0","","","",,"female","true","rakuten",,,,"true",,"{women_accessory,women_all,women_earrings}",,,"{grey}","3","22"
"2000000417836","products/2000000417836.jpg","https://click.linksynergy.com/link?id=9sWLFDwBVak&offerid=357944.4447584&type=15&murl=https%3A%2F%2Fshop.nordstrom.com%2FS%2F4447584%3Futm_source%3Drakuten%26utm_medium%3Daffiliate%26utm_campaign%3Ddatafeed%26utm_content%3DWomen%3ATops%3ASweater%26utm_term%3D5235545%26utm_channel%3Daffiliate_ret_p%26sp_source%3Drakuten%26sp_campaign%3Ddatafeed","Free People","A softly marled turtleneck in a rich, fall-ready shade is styled with long raglan sleeves, a breezy high/low hem and a flyaway back that makes this top perfect for layering. Style Name: Free People Split Back Turtleneck. Style Number: 5235545. Available in stores.","NORDSTROM","2019-11-21 18:16:20.285546+00","2019-12-12 21:48:13.657279+00","Women's Free People Split Back Turtleneck","68.00",,"Women's Free People Split Back Turtleneck","0","products/2000000417836_1.jpg","","",,"female","true","rakuten","68.00",,,"true",,"{women_clothing,women_all,women_tops}",,,"{blue,red,purple}","3","23"
"2000000168325","products/2000000168325.jpg","https://click.linksynergy.com/link?id=9sWLFDwBVak&offerid=357944.18764417&type=15&murl=https%3A%2F%2Fshop.nordstrom.com%2FS%2F3565381%3Futm_source%3Drakuten%26utm_medium%3Daffiliate%26utm_campaign%3Ddatafeed%26utm_content%3DPlus%2520Women%3ABottoms%3APant%26utm_term%3D940104%26utm_channel%3Daffiliate_ret_p%26sp_source%3Drakuten%26sp_campaign%3Ddatafeed","Wit & Wisdom","Bootcut jeans in a deep blue wash are tempered by strategic whiskering and fading. Style Name: Wit & Wisdom 'Itty Bitty' Bootcut Jeans (Plus Size) (Nordstrom Exclusive). Style Number: 940104. Available in stores.","NORDSTROM","2019-11-11 21:10:54.311954+00","2019-12-11 23:17:53.619023+00","Plus Size Women's Wit & Wisdom 'Itty Bitty' Bootcut Jeans, Size - (Plus Size) (Nordstrom Exclusive)","78.00",,"Plus Size Women's Wit & Wisdom 'Itty Bitty' Bootcut Jeans, Size - (Plus Size) (Nordstrom Exclusive)","0","","","",,"female",,"rakuten","78.00",,,"false",,"{women_clothing,women_jeans,women_all}",,,"{grey}","3","24"
"2000000111984","products/2000000111984.jpg","https://click.linksynergy.com/link?id=9sWLFDwBVak&offerid=648401.842177031797&type=15&murl=https%3A%2F%2Fwww.bloomingdales.com%2Fshop%2Fproduct%2Fkendra-scott-lilith-necklace-28%3FID%3D3339972%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-n-_-n-_-n","Kendra Scott","Kendra Scott Lilith Necklace, 28-Jewelry & Accessories","Bloomingdale's","2019-11-11 21:49:42.431183+00","2019-12-12 19:53:47.103231+00","Kendra Scott Lilith Necklace, 28","78.00",,"Kendra Scott Lilith Necklace, 28","0","","","",,"female","true","rakuten",,,,"true",,"{women_accessory,women_all,women_necklaces}",,,"{beige}","3","25"
"2000000434540","products/2000000434540.jpg","https://click.linksynergy.com/link?id=9sWLFDwBVak&offerid=582753.618021&type=15&murl=https%3A%2F%2Fstockx.com%2Fnike-shox-gravity-wolf-grey","Nike","Nike Shox Gravity Wolf Grey","StockX","2020-01-08 19:34:01.177786+00","2020-01-09 16:43:40.271+00","Nike Shox Gravity Wolf Grey","69.00",,"Nike Shox Gravity Wolf Grey","0","","","",,"male","true","rakuten",,,,"true",,"{men_shoe,men_all,men_sneakers}",,,"{grey}","3","26"
"2000000365607","products/2000000365607.jpg","https://click.linksynergy.com/link?id=9sWLFDwBVak&offerid=648401.8717127993819&type=15&murl=https%3A%2F%2Fwww.bloomingdales.com%2Fshop%2Fproduct%2Ffatboy-point-bean-bag-ottoman%3FID%3D2958631%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-n-_-n-_-n","Fatboy","Fatboy Point Bean Bag Ottoman-Home","Bloomingdale's","2019-11-11 20:49:39.436714+00","2019-12-11 21:53:43.44379+00","Fatboy Point Bean Bag Ottoman","89.00",,"Fatboy Point Bean Bag Ottoman","0","","","",,"unisex",,"rakuten",,,,"false",,"{women shoulder bags,luggage}",,,"{red}","3","27"
"2000000510213","products/2000000510213.jpg","https://click.linksynergy.com/link?id=9sWLFDwBVak&offerid=680571.297817&type=15&murl=https%3A%2F%2Fwww.bergdorfgoodman.com%2Fp%2Fversace-jersey-v-neck-t-shirt-prod148880008","Versace","Versace T-shirt in solid jersey-knit. V neckline. Short sleeves. Logo detail at left chest. Slim fit. Straight hem. Cotton/spandex. Made in Italy.","Bergdorf Goodman","2019-12-30 18:54:24.657523+00","2020-01-16 19:38:31.320047+00","Jersey V-Neck T-Shirt","70.00",,"Jersey V-Neck T-Shirt","0","","","",,"male","true","rakuten",,,,"true",,"{men_clothing,men_all,men_tops}",,,"{red}","3","28"
"2000000301383","products/2000000301383.jpg","https://click.linksynergy.com/link?id=9sWLFDwBVak&offerid=357944.4469459&type=15&murl=https%3A%2F%2Fshop.nordstrom.com%2FS%2F4469459%3Futm_source%3Drakuten%26utm_medium%3Daffiliate%26utm_campaign%3Ddatafeed%26utm_content%3DWomen%3ATops%3ASweatshirt_Hoody_Zipfront%26utm_term%3D5252130%26utm_channel%3Daffiliate_ret_p%26sp_source%3Drakuten%26sp_campaign%3Ddatafeed","Kimi and Kai","A cozy funnel neck detailed with a side zip elevates a comfy cotton-blend top with raglan sleeves for a casually cool look that will carry you through all three trimesters. Style Name: Kimi And Kai 'Thea' Zip Collar Maternity Sweatshirt. Style Number: 5252130. Available in stores.","NORDSTROM","2019-12-30 18:49:57.569082+00","2020-01-09 18:03:58.701275+00","Women's Kimi And Kai 'Thea' Zip Collar Maternity Sweatshirt","78.00",,"Women's Kimi And Kai 'Thea' Zip Collar Maternity Sweatshirt","0","products/2000000301383_1.jpg","","",,"female","true","rakuten","50.70",,,"true",,"{women_clothing,women_all,women_sweatshirts}",,,"{grey,black}","3","29"
"2000000698915","products/2000000698915.jpg","https://prf.hn/click/camref:1011l45uW/creativeref:1011l19360/destination:https://www.farfetch.com/shopping/men/adidas-signature-stripe-track-pants-item-14254532.aspx?fsb=1","adidas","In celebration of the 50th anniversary of Adidas' Beckenbauer tracksuit, these cotton blend Adidas Originals Block track pants faithfully recreate the signature look. Cut for a slim, tapered fit; these low-key green cotton signature stripe track pants feature an elasticated waistband,  side slit pockets, an embroidered logo to the front and elasticated cuffs.  POSITIVELY CONSCIOUS: We’ve joined forces with ethical agency Good On You to give you the power to choose positively. This piece is from a brand that scores well on their key criteria.","Farfetch","2019-12-30 17:59:03.797051+00","2020-01-08 22:36:21.922505+00","adidas - signature stripe track pants - men - Cotton - XS - Green","85.00",,"adidas - signature stripe track pants - men - Cotton - XS - Green","0","","","",,"male","true","rakuten","85.00",,,"true",,"{men_clothing,men_all,men_activewear}",,,"{black}","3","30"
"2000000191241","products/2000000191241.jpg","https://click.linksynergy.com/link?id=9sWLFDwBVak&offerid=357944.20545922&type=15&murl=https%3A%2F%2Fshop.nordstrom.com%2FS%2F5080670%3Futm_source%3Drakuten%26utm_medium%3Daffiliate%26utm_campaign%3Ddatafeed%26utm_content%3DMen%3AOuterwear%3AJacket_Coat%26utm_term%3D5712839%26utm_channel%3Daffiliate_ret_p%26sp_source%3Drakuten%26sp_campaign%3Ddatafeed","tasc Performance","A stretchy organic-cotton blend brings breathable, easy-to-move comfort to a half-zip pullover. Style Name: Tasc Performance Charge Ii Half Zip Pullover. Style Number: 5712839. Available in stores.","NORDSTROM","2019-11-11 21:19:18.911729+00","2019-12-11 23:33:48.906627+00","Men's Tasc Performance Charge Ii Half Zip Pullover","88.00",,"Men's Tasc Performance Charge Ii Half Zip Pullover","0","","","",,"male","true","rakuten","43.98",,,"true",,"{men_clothing,men_all,men_activewear}",,,"{black}","3","31"
"2000000010058","products/2000000010058.jpg","https://click.linksynergy.com/link?id=9sWLFDwBVak&offerid=357944.17626027&type=15&murl=https%3A%2F%2Fshop.nordstrom.com%2FS%2F4962400%3Futm_source%3Drakuten%26utm_medium%3Daffiliate%26utm_campaign%3Ddatafeed%26utm_content%3DWomen%3ASwimwear%3ASwim%2520bottom%26utm_term%3D5626070%26utm_channel%3Daffiliate_ret_p%26sp_source%3Drakuten%26sp_campaign%3Ddatafeed","BOUND by Bond-Eye","Stretchy and resilient ribbed MAXXAM fabric enhances the throwback '80s vibe of these flattering bottoms, styled with a curved cut that can be worn high or low on the hip, and a moderately covered back. Style Name: Bound By Bond-Eye The Scene High-Cut Ribbed Bikini Bottoms. Style Number: 5626070. Available in stores.","NORDSTROM","2019-11-21 18:09:35.92187+00","2019-12-11 22:10:33.93453+00","Women's Bound By Bond-Eye The Scene High-Cut Ribbed Bikini Bottoms","75.00",,"Women's Bound By Bond-Eye The Scene High-Cut Ribbed Bikini Bottoms","0","products/2000000010058_1.jpg","products/2000000010058_2.jpg","products/2000000010058_3.jpg",,"female","true","rakuten","75.00",,,"true",,"{women_clothing,women_all,women_swimwear}",,,"{beige,brown}","3","32"
"2000000290641","products/2000000290641.jpg","https://click.linksynergy.com/link?id=9sWLFDwBVak&offerid=357944.24182504&type=15&murl=https%3A%2F%2Fshop.nordstrom.com%2FS%2F5163870%3Futm_source%3Drakuten%26utm_medium%3Daffiliate%26utm_campaign%3Ddatafeed%26utm_content%3DWomen%3AJewelry%3ABracelet%26utm_term%3D5772103%26utm_channel%3Daffiliate_ret_p%26sp_source%3Drakuten%26sp_campaign%3Ddatafeed","Collections by joya","Lustrous freshwater pearls define a striking cuff bracelet made of hand-polished vermeil. Style Name: Collections By Joya Jordan Freshwater Pearl Cuff. Style Number: 5772103. Available in stores.","NORDSTROM","2019-11-11 21:30:50.910561+00","2019-12-12 19:14:50.426743+00","Women's Collections By Joya Jordan Freshwater Pearl Cuff","88.95",,"Women's Collections By Joya Jordan Freshwater Pearl Cuff","0","","","",,"female",,"rakuten","88.95",,,"false",,"{women_bracelets,women_all,women_accessory}",,,"{beige}","3","33"
"2000000171391","products/2000000171391.jpg","https://click.linksynergy.com/link?id=9sWLFDwBVak&offerid=213891.93505630099&type=15&murl=https%3A%2F%2Fwww.reiss.com%2Fus%2Fp%2Fsilk-blend-striped-tie-mens-everest-in-navy-blue%2F","Reiss","Cut from a silk-blend fabrication and woven with a collegiate-inspired striped pattern, the Everest tie in navy is the kind of accessory that will add a touch of finesse to formal looks. Wear it with a crisp white shirt for a sartorial edge. * Made in Italy * Striped design * Blade Width: 7.5cm","REISS LTD","2019-11-21 18:33:41.982891+00","2019-12-12 22:28:11.526395+00","Reiss Everest - Silk Blend Striped Tie in Navy, Mens","85.00",,"Reiss Everest - Silk Blend Striped Tie in Navy, Mens","0","","","",,"male","true","rakuten","85.00",,,"true",,"{men_accessory,men_all,men_ties}",,,"{grey}","3","34"
"2000000147589","products/2000000147589.jpg","https://click.linksynergy.com/link?id=9sWLFDwBVak&offerid=648401.882864340801&type=15&murl=https%3A%2F%2Fwww.bloomingdales.com%2Fshop%2Fproduct%2Fkate-spade-new-york-larabee-dot-7-bouquet-vase%3FID%3D573435%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-n-_-n-_-n","Kate Spade New York","Display your bouquet in this small kate spade new york crystal vase with charming etched polka dots.","Bloomingdale's","2019-11-11 21:06:41.475788+00","2019-12-11 23:01:28.24804+00","kate spade new york Larabee Dot 7 Bouquet Vase","75.00",,"kate spade new york Larabee Dot 7 Bouquet Vase","0","","","",,"unisex",,"rakuten",,,,"false",,"{luggage,women_luggage,women_all,men_bag,women_accessory,women_bracelets,men_luggage,women_bag,men_all}",,,"{white}","3","35"
"2000000610342","products/2000000610342.jpg","https://prf.hn/click/camref:1011l45uW/creativeref:1011l19360/destination:https://www.farfetch.com/shopping/men/michael-kors-jet-set-bi-fold-cardholder-item-14671565.aspx?fsb=1","Michael Kors","Black  calf leather Jet set Bi-Fold cardholder from Michael Kors featuring an all over logo print, multiple card slots and a note compartment.","Farfetch","2019-12-30 18:27:16.297888+00","2020-01-09 03:16:33.616296+00","Michael Kors - Jet set Bi-Fold cardholder - men - Calf Leather - One Size - Black","84.00",,"Michael Kors - Jet set Bi-Fold cardholder - men - Calf Leather - One Size - Black","0","","","",,"male","true","rakuten","83.00",,,"true",,"{men_bag,men_all,men_wallets}",,,"{grey}","3","36"
"2000000504606","products/2000000504606.jpg","https://click.linksynergy.com/link?id=9sWLFDwBVak&offerid=648401.663232844332&type=15&murl=https%3A%2F%2Fwww.bloomingdales.com%2Fshop%2Fproduct%2Fprofile-by-gottex-bel-aire-swim-skirt%3FID%3D3558286%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-n-_-n-_-n","Gottex","Profile by Gottex Bel Aire Swim Skirt-Women","Bloomingdale's","2019-12-30 18:38:44.722472+00","2020-01-09 17:13:19.906665+00","Profile by Gottex Bel Aire Swim Skirt","68.00",,"Profile by Gottex Bel Aire Swim Skirt","0","","","",,"female","true","rakuten",,,,"true",,"{women_clothing,women_all,women_swimwear}",,,"{black}","3","37"
"2000000593276","products/2000000593276.jpg","https://prf.hn/click/camref:1011l45uW/creativeref:1011l19360/destination:https://www.farfetch.com/shopping/women/champion-embroidered-logo-track-pants-item-14117217.aspx?fsb=1","Champion","Black poly-blend embroidered logo track pants from Champion featuring an elasticated drawstring waist, an embroidered logo to the front, side pockets and elasticated cuffs.","Farfetch","2019-12-30 18:04:09.504456+00","2020-01-09 03:11:33.101033+00","Champion - embroidered logo track pants - women - Polyamide/Polyester - S, L, XS, M - Black","79.00",,"Champion - embroidered logo track pants - women - Polyamide/Polyester - S, L, XS, M - Black","0","","","",,"female","true","rakuten","75.00",,,"true",,"",,,"{black}","3","38"
"2000000615174","products/2000000615174.jpg","https://prf.hn/click/camref:1011l45uW/creativeref:1011l19360/destination:https://www.farfetch.com/shopping/women/reebok-lace-up-sneakers-item-14476303.aspx?fsb=1","Reebok","White leather lace-up sneakers from Reebok featuring a round toe, a lace-up front fastening, a logo patch at the tongue, a padded ankle and branded heel counter.  POSITIVELY CONSCIOUS: We’ve joined forces with ethical agency Good On You to give you the power to choose positively. This piece is from a brand that scores well on their key criteria.","Farfetch","2019-12-30 18:26:50.010856+00","2020-01-09 01:20:33.50099+00","Reebok - lace-up sneakers - women - Leather/Polyester/Rubber - 6, 7, 6.5, 7.5, 8, 8.5, 9, 10, 5, 5.5, 9.5 - White","85.00",,"Reebok - lace-up sneakers - women - Leather/Polyester/Rubber - 6, 7, 6.5, 7.5, 8, 8.5, 9, 10, 5, 5.5, 9.5 - White","0","","","",,"female","true","rakuten","85.00",,,"true",,"",,,"{grey}","3","39"
"2000000302549","products/2000000302549.jpg","https://click.linksynergy.com/link?id=9sWLFDwBVak&offerid=357944.22643771&type=15&murl=https%3A%2F%2Fshop.nordstrom.com%2FS%2F5245513%3Futm_source%3Drakuten%26utm_medium%3Daffiliate%26utm_campaign%3Ddatafeed%26utm_content%3DWomen%3ABags%3ATote%26utm_term%3D5824435%26utm_channel%3Daffiliate_ret_p%26sp_source%3Drakuten%26sp_campaign%3Ddatafeed","Urban Originals","Contrasting tassels up the trend factor of a vegan-leather bucket bag finished with a snapped shoulder strap that adjusts to the perfect length. Style Name: Urban Originals Two Lovers Vegan Leather Bucket Bag. Style Number: 5824435 1. Available in stores.","NORDSTROM","2019-11-11 22:00:38.316529+00","2019-12-12 20:24:44.486232+00","Urban Originals Two Lovers Vegan Leather Bucket Bag -","88.00",,"Urban Originals Two Lovers Vegan Leather Bucket Bag -","0","","","",,"female",,"rakuten","88.00",,,"false",,"{women shoulder bags}",,,"{beige,grey,brown}","3","40"
"2000000371462","products/2000000371462.jpg","https://click.linksynergy.com/link?id=9sWLFDwBVak&offerid=648401.38992910779&type=15&murl=https%3A%2F%2Fwww.bloomingdales.com%2Fshop%2Fproduct%2Fhighline-bedding-co.-driftwood-paillettes-decorative-pillow-14-x-14%3FID%3D3070710%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-n-_-n-_-n","Highline Bedding Co.","Highline Bedding Co. Driftwood Paillettes Decorative Pillow, 14 x 14-Home","Bloomingdale's","2019-11-11 21:45:32.941005+00","2019-12-12 19:42:08.110477+00","Highline Bedding Co. Driftwood Paillettes Decorative Pillow, 14 x 14","75.00",,"Highline Bedding Co. Driftwood Paillettes Decorative Pillow, 14 x 14","0","","","",,"unisex","true","rakuten","49.99",,,"true",,"{men_bag,men_all,men_tote_bags,men_luggage,men_bag,men_all,women_luggage,women_bag,women_all,luggage}",,,"{green,grey}","3","41"
"2000000560712","products/2000000560712.jpg","https://prf.hn/click/camref:1011l45uW/creativeref:1011l19360/destination:https://www.farfetch.com/shopping/women/alexander-mcqueen-skull-knitted-socks-item-14067613.aspx?fsb=1","Alexander McQueen","Originally presented as a scarf print in the 2003 womenswear runway show titled “Irere”, the globally recognised Alexander McQueen skull motif has become an ever-present element in the brand’s collections. A little rock’n’roll, a little dark, but always stylish, the endlessly adaptable skull motif is one of the undisputed stylistic hallmarks of the late British designer - found upon these stretch cotton blend socks. Featuring a striped pattern and a knitted logo. Socks and Hosiery must be returned in its original unopened packaging.","Farfetch","2019-12-30 17:58:17.949741+00","2020-01-09 03:01:28.07121+00","Alexander McQueen - skull knitted socks - women - Spandex/Elastane/Polyamide/Cotton - S - White","85.00",,"Alexander McQueen - skull knitted socks - women - Spandex/Elastane/Polyamide/Cotton - S - White","0","","","",,"female","true","rakuten","85.00",,,"true",,"{women_accessory,women_all,women_scarves}",,,"{white}","3","42"
"2000000317528","products/2000000317528.jpg","https://click.linksynergy.com/link?id=9sWLFDwBVak&offerid=357944.12995868&type=15&murl=https%3A%2F%2Fshop.nordstrom.com%2FS%2F4724708%3Futm_source%3Drakuten%26utm_medium%3Daffiliate%26utm_campaign%3Ddatafeed%26utm_content%3DWomen%3AShoes%3ABoots%26utm_term%3D5439738%26utm_channel%3Daffiliate_ret_p%26sp_source%3Drakuten%26sp_campaign%3Ddatafeed","Adam Tucker by Me Too","A tulip-shaped topline underscores the street-chic attitude of a versatile bootie crafted from soft leather. Style Name: Me Too Zena Ankle Boot (Women). Style Number: 5439738. Available in stores.","NORDSTROM","2019-11-11 21:38:18.003703+00","2019-12-12 19:32:35.338915+00","Women's Me Too Zena Ankle Boot","79.95",,"Women's Me Too Zena Ankle Boot","0","","","",,"female",,"rakuten","79.95",,,"false",,"{women_boots,women_all,women_shoe}",,,"{brown}","3","43"
"2000000293773","products/2000000293773.jpg","https://click.linksynergy.com/link?id=9sWLFDwBVak&offerid=357944.25183532&type=15&murl=https%3A%2F%2Fshop.nordstrom.com%2FS%2F5386130%3Futm_source%3Drakuten%26utm_medium%3Daffiliate%26utm_campaign%3Ddatafeed%26utm_content%3DWomen%3ATops%3ASweatshirt_Hoody_Zipfront%26utm_term%3D5912712%26utm_channel%3Daffiliate_ret_p%26sp_source%3Drakuten%26sp_campaign%3Ddatafeed","GOOD HYOUMAN","Be true to yourself in this roomy pullover with a wide V-neck and an encouraging embroidered message at the chest. Style Name: Good Hyouman Ann Be Yourself Embroidered Pullover. Style Number: 5912712. Available in stores.","NORDSTROM","2019-11-11 21:31:45.410615+00","2019-12-12 19:20:25.191716+00","Women's Good Hyouman Ann Be Yourself Embroidered Pullover","88.00",,"Women's Good Hyouman Ann Be Yourself Embroidered Pullover","0","","","",,"female",,"rakuten","88.00",,,"false",,"{women_clothing,women_tops,women_all}",,,"{black,blue}","3","44"
"2000000356487","products/2000000356487.jpg","https://click.linksynergy.com/link?id=9sWLFDwBVak&offerid=648401.810882036482&type=15&murl=https%3A%2F%2Fwww.bloomingdales.com%2Fshop%2Fproduct%2Fjuliska-berry-thread-north-pole-scented-candle%3FID%3D3329140%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-n-_-n-_-n","Juliska","Juliska Berry & Thread North Pole Scented Candle-Home","Bloomingdale's","2019-11-11 21:40:10.370458+00","2019-12-12 19:35:43.273177+00","Juliska Berry & Thread North Pole Scented Candle","78.00",,"Juliska Berry & Thread North Pole Scented Candle","0","","","",,"unisex",,"rakuten",,,,"false",,"{men_shirts,men_clothing,women_all,women_accessory,women_hats,men_all}",,,"{grey,white}","3","45"
"2000000183569","products/2000000183569.jpg","https://click.linksynergy.com/link?id=9sWLFDwBVak&offerid=648401.191319092593&type=15&murl=https%3A%2F%2Fwww.bloomingdales.com%2Fshop%2Fproduct%2Falison-andrews-fair-isle-sweater%3FID%3D3471912%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-n-_-n-_-n","Alison Andrews","Alison Andrews Fair Isle Sweater-Women","Bloomingdale's","2019-11-11 21:54:55.209255+00","2019-12-12 20:08:16.454918+00","Alison Andrews Fair Isle Sweater","88.00",,"Alison Andrews Fair Isle Sweater","0","","","",,"female",,"rakuten",,,,"false",,"{women sweater}",,,"{red,black}","3","46"
"2000000691424","products/2000000691424.jpg","https://prf.hn/click/camref:1011l45uW/creativeref:1011l19360/destination:https://www.farfetch.com/shopping/women/fleur-du-mal-logo-trim-lace-triangle-bra-item-12781838.aspx?fsb=1","Fleur du Mal","Black and white logo trim lace triangle bra from Fleur du Mal. Underwear and lingerie must be tried on over your own garments.","Farfetch","2019-12-30 18:20:44.434802+00","2020-01-09 01:05:23.136235+00","Fleur Du Mal - logo trim lace triangle bra - women - Nylon/Spandex/Elastane - M - Black","78.00",,"Fleur Du Mal - logo trim lace triangle bra - women - Nylon/Spandex/Elastane - M - Black","0","","","",,"female","true","rakuten","78.00",,,"true",,"{women_clothing,women_all,women_intimates}",,,"{grey}","3","47"
